Time,Theta1,Theta2,Vel1,Vel2
15.9638127090301,1.50801778446391,3.04111336071215,0.0417780811005144,0.0886557280038259
16.0642140468227,1.51233304500734,3.0495689021532,0.0437488040828421,0.0801440603386808
16.1646153846154,1.5168026613774,3.05720650246042,0.0448511499365087,0.0724348165530844
16.265016722408,1.52133927591767,3.06411400712259,0.0450940243138867,0.0656382105819746
16.3654180602007,1.52585766211254,3.07038683076591,0.0445039225802914,0.0598219950093892
16.4658193979933,1.53027578264583,3.07612642377932,0.0431197428688185,0.0550333764104023
16.566220735786,1.53451622185115,3.08143767999562,0.0409748295866064,0.0513412925523359
16.6666220735786,1.53850363805847,3.08643589269184,0.0381331604034873,0.0487546457903963
16.7670234113712,1.54217346248869,3.09122774331754,0.0346619761600754,0.0472468449224499
16.8674247491639,1.54546385561249,3.09592318556523,0.0306138504487078,0.0468560218871295
16.9678260869565,1.54832080556876,3.10063655787976,0.0260654728248715,0.0475491443834511
17.0682274247492,1.55069787229612,3.10547118097922,0.0210913046377833,0.0493029024869931
17.1686287625418,1.55255599597161,3.11053671261327,0.0157688635215207,0.0520825624726751
17.2690301003344,1.55386430228218,3.11592949887507,0.0101873013539595,0.0557823736177523
17.3694314381271,1.55460163334048,3.12173796248621,0.00440704007500689,0.0603926185415782
17.4698327759197,1.55474924772065,3.12805649826382,-0.00147773140376455,0.0658065739788239
17.5702341137124,1.55430490092081,3.13495209861226,-0.0073610939561908,0.0718799404972968
17.670635451505,1.55327112035902,3.14249018263659,-0.0131895765759385,0.0785834274335493
17.7710367892977,1.55165639865452,3.15073186109758,-0.0188747015150395,0.0857986008646444
17.8714381270903,1.54948102979392,3.15971877125168,-0.0243234762939958,0.0933863866908984
17.9718394648829,1.54677217953515,3.16948409740835,-0.0294626558840988,0.101246983741968
18.0722408026756,1.54356484966255,3.18004943648201,-0.0342063652995994,0.109249347512112
18.1726421404682,1.53990344986094,3.19142165869473,-0.0385113413946251,0.117329670444261
18.2730434782609,1.53583166927013,3.20360954823276,-0.0422831719056453,0.12533533539153
18.3734448160535,1.53141287581006,3.21658932938673,-0.0454373803149545,0.13312301520222
18.4738461538462,1.5267077217313,3.23034100586734,-0.0479580053356127,0.140648292065375
18.5742474916388,1.52178278002293,3.24483188274996,-0.0497651384680173,0.147781373142289
18.6746488294314,1.51671474877605,3.26001590099598,-0.0507974844082595,0.154405882272179
18.7750501672241,1.51158250924075,3.27583699703632,-0.0510409537280298,0.160462101353743
18.8754515050167,1.50646558870304,3.29223712027785,-0.0504552497088282,0.165866371867323
18.9758528428094,1.5014509601019,3.3091434082969,-0.0489924222492258,0.170509770659339
19.076254180602,1.49662777923199,3.32647593843968,-0.0466473066657635,0.174335449428399
19.1766555183946,1.49208405611457,3.34415043299148,-0.0434107412128303,0.177289402225267
19.2770568561873,1.48791078624731,3.36207612475943,-0.0392818360231916,0.179307317133941
19.3774581939799,1.48419615833921,3.380155822024,-0.0342767237217567,0.180336362818293
19.4778595317726,1.48102792841368,3.39828814891866,-0.0284190253171212,0.18033143586117
19.5782608695652,1.478489542018,3.41636685683706,-0.0217291950854295,0.179261300144235
19.6786622073579,1.47666464790222,3.43428429761652,-0.0142741804245728,0.177109290770699
19.7790635451505,1.47562324839696,3.45193087629483,-0.00612385930559101,0.173835134314412
19.8794648829431,1.47543496056874,3.46919085769758,0.00266720756012184,0.169420039851312
19.9798662207358,1.47615883081137,3.48595087359473,0.0119926233646339,0.163868288391294
20.0802675585284,1.47784311142765,3.50209604845013,0.0217507232469344,0.157181803248767
20.1806688963211,1.48052643423527,3.51751340024041,0.0318168966173841,0.149380746543287
20.2810702341137,1.48423202939724,3.53209210203695,0.0420593838894958,0.140481291700322
20.3814715719064,1.48897207105375,3.54572241948351,0.0523341089528237,0.130527820149806
20.481872909699,1.49474085849934,3.55830243756135,0.0624845686936606,0.119566773919834
20.5822742474916,1.50151913963023,3.56973174759771,0.0723817240045328,0.107631812981119
20.6826755852843,1.50927530234293,3.57991519358605,0.0818590243705607,0.0948194583376372
20.7830769230769,1.51795665074464,3.58877174852946,0.0907546671812201,0.0812438571784959
20.8834782608696,1.52749908233477,3.59622917748236,0.0989467534294442,0.0669532778277148
20.9838795986622,1.53782542357375,3.60221614585647,0.106310651097861,0.0520657196831721
21.0842809364548,1.54884654551843,3.60668411330102,0.112739091844995,0.0367331630969434
21.1846822742475,1.56046373485928,3.60959226328904,0.118150504721642,0.0210482057338621
21.2850836120401,1.57257148298829,3.61091064932864,0.122491082973001,0.00515780486645838
21.3854849498328,1.5850602720556,3.61062796430638,0.125728543659438,-0.010791510252454
21.4858862876254,1.59781811095254,3.60874368519635,0.127865036355636,-0.0266825259072221
21.5862876254181,1.61073591346962,3.60527004171283,0.128922248149233,-0.0423730988063093
21.6866889632107,1.62370604332338,3.6002350535832,0.128947186264424,-0.0577393472924171
21.7870903010033,1.63662885348071,3.59367582628997,0.128007498104035,-0.0726622869491255
21.887491638796,1.64941029143765,3.58564427194967,0.12618203860031,-0.0870206989486197
21.9878929765886,1.66196654444246,3.57620183710978,0.123570206108218,-0.100727948228196
22.0882943143813,1.6742235194468,3.56541783043923,0.120271712633327,-0.113702015151419
22.1886956521739,1.68611742613646,3.55337016824794,0.116398076786518,-0.125860238277317
22.2890969899666,1.69759656469852,3.54014475784334,0.112035756630995,-0.137134833672615
22.3894983277592,1.70861450582918,3.52583312673053,0.107296447386538,-0.147495177610952
22.4898996655518,1.71914197841453,3.51052733154314,0.102287430398507,-0.156905808017279
22.5903010033445,1.72915409553195,3.49432602066579,0.0970782997549235,-0.165329133779781
22.6907023411371,1.73863556074659,3.47732879912796,0.0917537837106925,-0.172755079749345
22.7911036789298,1.74757850079613,3.45963633843118,0.0863833011894582,-0.179177032371396
22.8915050167224,1.75598155875132,3.44134957162435,0.0810294707460285,-0.18460163495589
22.991906354515,1.76384943532319,3.42256783621462,0.0757379177920422,-0.18902010518316
23.0923076923077,1.77118993528722,3.40339382876416,0.0705566306787193,-0.192457416783622
23.1927090301003,1.77801739554376,3.38392187198823,0.0655260978779059,-0.19494367154692
23.293110367893,1.78434775106177,3.36424861792912,0.0606701223664953,-0.196486003646906
23.3935117056856,1.79020011844304,3.34446695674087,0.0560156963242655,-0.197118362834012
23.4939130434783,1.79559585275845,3.32466672326506,0.0515826939943474,-0.196872974047209
23.5943143812709,1.800558061411,3.30493433680176,0.047387234028888,-0.195786153340367
23.6947157190635,1.80511133614004,3.28535233983177,0.0434431321983342,-0.193898446729623
23.7951170568562,1.80928155859223,3.26599900990662,0.0397624953457092,-0.191254717152179
23.8955183946488,1.81309575159341,3.2469478809093,0.0363586748006367,-0.187900092721236
23.9959197324415,1.81658247777293,3.22826816854548,0.0332360317321175,-0.183896948947956
24.0963210702341,1.81976963569105,3.21002088152858,0.0304052831751249,-0.179302532738743
24.1967224080268,1.82268793998643,3.19226374023232,0.027882584731153,-0.174171532503779
24.2971237458194,1.8253685333073,3.17504677179103,0.0256755822189679,-0.168577421555013
24.397525083612,1.8278436655932,3.1584129429408,0.0237959679233361,-0.162593591820327
24.4979264214047,1.83014682733445,3.14239754352049,0.0222561478872983,-0.15629868548145
24.5983277591973,1.8323127596372,3.12702774870566,0.0210690949719927,-0.149775877063352
24.69872909699,1.83437755797699,3.11232214666804,0.020248321786027,-0.143112725850973
24.7991304347826,1.83637867682794,3.09829033044449,0.0198074407503236,-0.136400751527203
24.8995317725753,1.83835494507615,3.08493251080953,0.0197597661939318,-0.129734352812669
24.9999331103679,1.84034649074862,3.07223932528438,0.0201178141802523,-0.123210211464394
25.1003344481605,1.84239465599047,3.06019157068805,0.0208927429232772,-0.116926375777015
25.2007357859532,1.84454180942793,3.04876019618186,0.0220936192884053,-0.110980676423696
25.3011371237458,1.84683111385695,3.03790635392391,0.0237268880459488,-0.105470013337278
25.4015384615385,1.84930623203087,3.02758153530972,0.0257956251395924,-0.100488574402015
25.5019397993311,1.85201094440337,3.01772797931823,0.028298891877872,-0.0961265757777533
25.6023411371237,1.85498872523605,3.0082790616987,0.0312311820938953,-0.0924689606254608
25.7027424749164,1.85828224932952,2.99915996461605,0.0345819295334856,-0.0895939400779962
25.803143812709,1.86193286921327,2.99028835881481,0.0383352479178383,-0.0875720620432409
25.9035451505017,1.86598006968064,2.98157526025125,0.0424694639616028,-0.0864643658231837
26.0039464882943,1.87046085120743,2.97292608281473,0.0469572234388667,-0.086321924680934
26.104347826087,1.87540920578522,2.96424158681364,0.0517655924515688,-0.0871849176509391
26.2047491638796,1.88085552067497,2.95541911807974,0.0568563149380253,-0.0890816604670215
26.3051505016722,1.8868261059487,2.94635375104629,0.0621862922414955,-0.0920283230546728
26.4055518394649,1.89334269454179,2.93693958458073,0.0677081187664009,-0.0960292153576689
26.5059531772575,1.90042207735584,2.92707082766811,0.073377252904701,-0.101083613766337
26.6063545150502,1.90807704325215,2.91664172447862,0.0791305695558115,-0.107151693977381
26.7067558528428,1.91631170744323,2.90555448082396,0.0849116938845821,-0.114202138265021
26.8071571906355,1.92512753857265,2.89370962955744,0.0906728678499273,-0.12220756957367
26.9075585284281,1.93451906191049,2.88101487387679,0.0963675347595938,-0.131112118808816
27.0079598662207,1.94447839739194,2.86738196529898,0.101943061496046,-0.14084885736071
27.1083612040134,1.95498950141625,2.85273204646563,0.107340952335291,-0.151337777967745
27.208762541806,1.96603274782074,2.83699293456592,0.112533751144971,-0.162532486195334
27.3091638795987,1.97758657973981,2.82009508836808,0.117452190412616,-0.17426855637115
27.4095652173913,1.98961746190894,2.80199934217621,0.122078870639614,-0.186508258540994
27.5099665551839,2.00210034359667,2.78264373103429,0.126409287028455,-0.199216670375281
27.6103678929766,2.01500078496308,2.76199610174366,0.130394587306947,-0.212223077603432
27.7107692307692,2.02828392560975,2.74002876923058,0.134026528539891,-0.225459379279089
27.8111705685619,2.0419136704933,2.71672325514862,0.137293675798933,-0.238834144655406
27.9115719063545,2.05585286305111,2.69207023396265,0.140194907344577,-0.252270479500784
28.0119732441472,2.07006518299152,2.66606666789368,0.142737972558099,-0.265689982396896
28.1123745819398,2.0845150298484,2.63871897462115,0.144918117081653,-0.278980959344885
28.2127759197324,2.0991651286423,2.61004654481988,0.146749662956912,-0.29209295072128
28.3131772575251,2.11398275481138,2.58006592859672,0.148244334713844,-0.304956229728564
28.4135785953177,2.1289329876932,2.54881051795399,0.149427956330317,-0.317521353827617
28.5139799331104,2.14398828824975,2.51630679119267,0.150329088052477,-0.32976552426382
28.614381270903,2.15911947079243,2.48259271836603,0.150940253855849,-0.34157995527113
28.7147826086956,2.17429749507753,2.44771662224792,0.151260781140056,-0.352862675862183
28.8151839464883,2.18949304035648,2.41173694893872,0.15135639062386,-0.363676156832085
28.9155852842809,2.20469026328173,2.37468947690947,0.151249485432651,-0.374017110751037
29.0159866220736,2.21986434171225,2.33663331238523,0.150972206192749,-0.383858970692175
29.1163879598662,2.23500588622425,2.29760956854707,0.150544195154902,-0.39318118585262
29.2167892976589,2.25009401889319,2.25768147827623,0.149956646437261,-0.401926669112588
29.3171906354515,2.26511758205065,2.21690161800018,0.149249132315336,-0.410111463908993
29.4175919732441,2.28006364399089,2.17532999903511,0.148505599245173,-0.417881849959699
29.5179933110368,2.29493790371847,2.13298982444974,0.147721935692192,-0.425188807224541
29.6183946488294,2.30972660392052,2.0899509489155,0.146898204754291,-0.431997496149477
29.7187959866221,2.32443545627181,2.04624357137678,0.146107857499879,-0.438438402312349
29.8191973244147,2.33906545263053,2.00191134465185,0.145642162302118,-0.445154967876428
29.9195986622074,2.3536807921401,1.95685526277711,0.145415527178009,-0.451925975939947
30.02,2.36826527955952,1.91116339951661,0.14526188335794,-0.455092175712499
